year,month,product,district,price
2024,noyabr,Mol go'shti,Olmazor,83833.33333333333
2024,noyabr,Mol go'shti,Sirg'ali,91055.5546875
2024,noyabr,Mol go'shti,Shayxontoxur,101383.33333333333
2024,noyabr,Mol go'shti,Uchtepa,91250.0
2024,noyabr,Mol go'shti,Yashnobod,
2024,noyabr,Mol go'shti,Yunusobod,97155.5546875
2024,noyabr,Mol go'shti,Shahar bo'yicha,92147.1484375
2024,noyabr,Mosh,Bektemir,17138.888671875
2024,noyabr,Mosh,Mirobod,18904.76171875
2024,noyabr,Mosh,Yakkasaroy,17500.0
2024,noyabr,Mosh,Yangihayot,0.0
2024,noyabr,Mosh,Chilonzor,17900.0
2024,noyabr,Mosh,Mirzo Ulug'bek,22000.0
2024,noyabr,Mosh,Olmazor,18952.380859375
2024,noyabr,Mosh,Sirg'ali,22222.22265625
2024,noyabr,Mosh,Shayxontoxur,18000.0
2024,noyabr,Mosh,Uchtepa,19400.0
2024,noyabr,Mosh,Yashnobod,
2024,noyabr,Mosh,Yunusobod,19039.682942708332
2024,noyabr,Mosh,Shahar bo'yicha,19136.580078125
2024,noyabr,Nok,Bektemir,20222.22265625
2024,noyabr,Nok,Mirobod,16800.0
2024,noyabr,Nok,Yakkasaroy,30000.0
2024,noyabr,Nok,Yangihayot,0.0
2024,noyabr,Nok,Chilonzor,19566.666666666668
2024,noyabr,Nok,Mirzo Ulug'bek,23952.380859375
2024,noyabr,Nok,Olmazor,24600.0
2024,noyabr,Nok,Sirg'ali,21333.333984375
2024,noyabr,Nok,Shayxontoxur,22285.71484375
2024,noyabr,Nok,Uchtepa,17000.0
2024,noyabr,Nok,Yashnobod,
2024,noyabr,Nok,Yunusobod,24422.22265625
2024,noyabr,Nok,Shahar bo'yicha,22174.84375
2024,noyabr,No'xat,Bektemir,16800.0
2024,noyabr,No'xat,Mirobod,21670.833333333332
2024,noyabr,No'xat,Yakkasaroy,22555.5546875
2024,noyabr,No'xat,Yangihayot,0.0
2024,noyabr,No'xat,Chilonzor,31000.0
2024,noyabr,No'xat,Mirzo Ulug'bek,28966.666666666668
2024,noyabr,No'xat,Olmazor,23000.0
2024,noyabr,No'xat,Sirg'ali,26111.111328125
2024,noyabr,No'xat,Shayxontoxur,30700.0
2024,noyabr,No'xat,Uchtepa,26600.0
2024,noyabr,No'xat,Yashnobod,
2024,noyabr,No'xat,Yunusobod,21047.619140625
2024,noyabr,No'xat,Shahar bo'yicha,25170.94140625
2024,noyabr,Oliy navli bug'doy uni,Bektemir,10384.615234375
2024,noyabr,Oliy navli bug'doy uni,Mirobod,11216.6669921875
2024,noyabr,Oliy navli bug'doy uni,Yakkasaroy,10668.1484375
2024,noyabr,Oliy navli bug'doy uni,Yangihayot,0.0
2024,noyabr,Oliy navli bug'doy uni,Chilonzor,9530.302734375
2024,noyabr,Oliy navli bug'doy uni,Mirzo Ulug'bek,11002.222330729166
2024,noyabr,Oliy navli bug'doy uni,Olmazor,8875.0
2024,noyabr,Oliy navli bug'doy uni,Sirg'ali,8391.6669921875
2024,noyabr,Oliy navli bug'doy uni,Shayxontoxur,10045.454427083334
2024,noyabr,Oliy navli bug'doy uni,Uchtepa,8083.33349609375
2024,noyabr,Oliy navli bug'doy uni,Yashnobod,
2024,noyabr,Oliy navli bug'doy uni,Yunusobod,11437.5
2024,noyabr,Oliy navli bug'doy uni,Shahar bo'yicha,10024.890625
2024,noyabr,Olma,Bektemir,14291.666666666666
2024,noyabr,Olma,Mirobod,13027.777669270834
2024,noyabr,Olma,Yakkasaroy,17800.0
2024,noyabr,Olma,Yangihayot,0.0
2024,noyabr,Olma,Chilonzor,13571.4287109375
2024,noyabr,Olma,Mirzo Ulug'bek,20666.666666666668
2024,noyabr,Olma,Olmazor,16104.166666666666
2024,noyabr,Olma,Sirg'ali,9583.333333333334
2024,noyabr,Olma,Shayxontoxur,12333.333333333334
2024,noyabr,Olma,Uchtepa,13888.888671875
2024,noyabr,Olma,Yashnobod,
2024,noyabr,Olma,Yunusobod,13768.5185546875
2024,noyabr,Olma,Shahar bo'yicha,14579.010416666666
2024,noyabr,"Paxta yog'i, 1 litr",Bektemir,16590.4755859375
2024,noyabr,"Paxta yog'i, 1 litr",Mirobod,16333.333333333334
2024,noyabr,"Paxta yog'i, 1 litr",Yakkasaroy,16891.666666666668
2024,noyabr,"Paxta yog'i, 1 litr",Yangihayot,0.0
2024,noyabr,"Paxta yog'i, 1 litr",Chilonzor,17222.222330729168
2024,noyabr,"Paxta yog'i, 1 litr",Mirzo Ulug'bek,17111.111328125
2024,noyabr,"Paxta yog'i, 1 litr",Olmazor,15833.3330078125
2024,noyabr,"Paxta yog'i, 1 litr",Sirg'ali,16600.0
2024,noyabr,"Paxta yog'i, 1 litr",Shayxontoxur,18858.333333333332
2024,noyabr,"Paxta yog'i, 1 litr",Uchtepa,17541.667317708332
2024,noyabr,"Paxta yog'i, 1 litr",Yashnobod,
2024,noyabr,"Paxta yog'i, 1 litr",Yunusobod,16166.666666666666
2024,noyabr,"Paxta yog'i, 1 litr",Shahar bo'yicha,16930.1953125
2024,noyabr,Piyoz,Bektemir,3076.6666666666665
2024,noyabr,Piyoz,Mirobod,3160.0
2024,noyabr,Piyoz,Yakkasaroy,3020.8333333333335
2024,noyabr,Piyoz,Yangihayot,0.0
2024,noyabr,Piyoz,Chilonzor,3400.0
2024,noyabr,Piyoz,Mirzo Ulug'bek,3250.0
2024,noyabr,Piyoz,Olmazor,2886.6666666666665
2024,noyabr,Piyoz,Sirg'ali,2933.3333333333335
2024,noyabr,Piyoz,Shayxontoxur,3071.4285481770835
2024,noyabr,Piyoz,Uchtepa,3246.6666666666665
2024,noyabr,Piyoz,Yashnobod,
2024,noyabr,Piyoz,Yunusobod,3000.0
2024,noyabr,Piyoz,Shahar bo'yicha,3104.7943522135415
2024,noyabr,Pomidor,Bektemir,16933.333333333332
2024,noyabr,Pomidor,Mirobod,12333.333658854166
2024,noyabr,Pomidor,Yakkasaroy,16733.333333333332
2024,noyabr,Pomidor,Yangihayot,0.0
2024,noyabr,Pomidor,Chilonzor,17148.1484375
2024,noyabr,Pomidor,Mirzo Ulug'bek,19266.666666666668
2024,noyabr,Pomidor,Olmazor,18766.666666666668
2024,noyabr,Pomidor,Sirg'ali,12333.333333333334
2024,noyabr,Pomidor,Shayxontoxur,19266.666666666668
2024,noyabr,Pomidor,Uchtepa,19100.0
2024,noyabr,Pomidor,Yashnobod,
2024,noyabr,Pomidor,Yunusobod,16714.285481770832
2024,noyabr,Pomidor,Shahar bo'yicha,17040.902994791668
2024,noyabr,Sabzi,Bektemir,4800.0
2024,noyabr,Sabzi,Mirobod,4133.333333333333
2024,noyabr,Sabzi,Yakkasaroy,3800.0
2024,noyabr,Sabzi,Yangihayot,0.0
2024,noyabr,Sabzi,Chilonzor,4616.666666666667
2024,noyabr,Sabzi,Mirzo Ulug'bek,5500.0
2024,noyabr,Sabzi,Olmazor,3153.3333333333335
2024,noyabr,Sabzi,Sirg'ali,3150.0
2024,noyabr,Sabzi,Shayxontoxur,4333.333333333333
2024,noyabr,Sabzi,Uchtepa,3600.0
2024,noyabr,Sabzi,Yashnobod,
2024,noyabr,Sabzi,Yunusobod,4333.333333333333
2024,noyabr,Sabzi,Shahar bo'yicha,4229.0908203125
2024,noyabr,Sariyog',Bektemir,97000.0
2024,noyabr,Sariyog',Mirobod,117690.0
2024,noyabr,Sariyog',Yakkasaroy,82142.859375
2024,noyabr,Sariyog',Yangihayot,0.0
2024,noyabr,Sariyog',Chilonzor,99166.66666666667
2024,noyabr,Sariyog',Mirzo Ulug'bek,104000.0
2024,noyabr,Sariyog',Olmazor,81733.33333333333
2024,noyabr,Sariyog',Sirg'ali,66100.0
2024,noyabr,Sariyog',Shayxontoxur,90903.33333333333
2024,noyabr,Sariyog',Uchtepa,91700.0
2024,noyabr,Sariyog',Yashnobod,
2024,noyabr,Sariyog',Yunusobod,80708.33333333333
2024,noyabr,Sariyog',Shahar bo'yicha,90931.3203125
2024,noyabr,Sarimsoq,Bektemir,35000.0
2024,noyabr,Sarimsoq,Mirobod,38000.0
2024,noyabr,Sarimsoq,Yakkasaroy,39222.221354166664
2024,noyabr,Sarimsoq,Yangihayot,0.0
2024,noyabr,Sarimsoq,Chilonzor,38708.333333333336
2024,noyabr,Sarimsoq,Mirzo Ulug'bek,32185.184895833332
2024,noyabr,Sarimsoq,Olmazor,31916.666666666668
2024,noyabr,Sarimsoq,Sirg'ali,35750.0
2024,noyabr,Sarimsoq,Shayxontoxur,42611.110677083336
2024,noyabr,Sarimsoq,Uchtepa,42500.0
2024,noyabr,Sarimsoq,Yashnobod,
2024,noyabr,Sarimsoq,Yunusobod,39000.0
2024,noyabr,Sarimsoq,Shahar bo'yicha,37499.41015625
2024,noyabr,Tarvuz,Bektemir,4000.0
2024,noyabr,Tarvuz,Mirobod,3180.0
2024,noyabr,Tarvuz,Yakkasaroy,0.0
2024,noyabr,Tarvuz,Yangihayot,0.0
2024,noyabr,Tarvuz,Chilonzor,1305.5555826822917
2024,noyabr,Tarvuz,Mirzo Ulug'bek,3473.3333333333335
2024,noyabr,Tarvuz,Olmazor,0.0
2024,noyabr,Tarvuz,Sirg'ali,3000.0
2024,noyabr,Tarvuz,Shayxontoxur,3795.5555013020835
2024,noyabr,Tarvuz,Uchtepa,2500.0
2024,noyabr,Tarvuz,Yashnobod,
2024,noyabr,Tarvuz,Yunusobod,5300.0
2024,noyabr,Tarvuz,Shahar bo'yicha,3669.274658203125
2024,noyabr,Tovuq go'shti,Bektemir,33050.0
2024,noyabr,Tovuq go'shti,Mirobod,32205.8828125
2024,noyabr,Tovuq go'shti,Yakkasaroy,34500.0
2024,noyabr,Tovuq go'shti,Yangihayot,0.0
2024,noyabr,Tovuq go'shti,Chilonzor,33555.5546875
2024,noyabr,Tovuq go'shti,Mirzo Ulug'bek,34719.298177083336
2024,noyabr,Tovuq go'shti,Olmazor,37083.333333333336
2024,noyabr,Tovuq go'shti,Sirg'ali,33062.5
2024,noyabr,Tovuq go'shti,Shayxontoxur,34216.666666666664
2024,noyabr,Tovuq go'shti,Uchtepa,34700.0
2024,noyabr,Tovuq go'shti,Yashnobod,
2024,noyabr,Tovuq go'shti,Yunusobod,36106.2265625
2024,noyabr,Tovuq go'shti,Shahar bo'yicha,34373.110677083336
2024,noyabr,Turli baliqlar,Bektemir,37380.951822916664
2024,noyabr,Turli baliqlar,Mirobod,47000.0
2024,noyabr,Turli baliqlar,Yakkasaroy,44333.33203125
2024,noyabr,Turli baliqlar,Yangihayot,0.0
2024,noyabr,Turli baliqlar,Chilonzor,39500.0
2024,noyabr,Turli baliqlar,Mirzo Ulug'bek,53500.0
2024,noyabr,Turli baliqlar,Olmazor,50000.0
2024,noyabr,Turli baliqlar,Sirg'ali,43733.33203125
2024,noyabr,Turli baliqlar,Shayxontoxur,47750.0
2024,noyabr,Turli baliqlar,Uchtepa,41388.890625
2024,noyabr,Turli baliqlar,Yashnobod,
2024,noyabr,Turli baliqlar,Yunusobod,48285.71484375
2024,noyabr,Turli baliqlar,Shahar bo'yicha,45121.716145833336
2024,noyabr,Tuxum (10 dona),Bektemir,12166.666666666666
2024,noyabr,Tuxum (10 dona),Mirobod,13100.0
2024,noyabr,Tuxum (10 dona),Yakkasaroy,12000.0
2024,noyabr,Tuxum (10 dona),Yangihayot,0.0
2024,noyabr,Tuxum (10 dona),Chilonzor,13355.5556640625
2024,noyabr,Tuxum (10 dona),Mirzo Ulug'bek,13133.333333333334
2024,noyabr,Tuxum (10 dona),Olmazor,13600.0
2024,noyabr,Tuxum (10 dona),Sirg'ali,13433.333333333334
2024,noyabr,Tuxum (10 dona),Shayxontoxur,12866.666666666666
2024,noyabr,Tuxum (10 dona),Uchtepa,13000.0
2024,noyabr,Tuxum (10 dona),Yashnobod,
2024,noyabr,Tuxum (10 dona),Yunusobod,13809.523763020834
2024,noyabr,Tuxum (10 dona),Shahar bo'yicha,12960.4619140625
2024,noyabr,Uzum,Bektemir,17761.904947916668
2024,noyabr,Uzum,Mirobod,17388.888671875
2024,noyabr,Uzum,Yakkasaroy,28333.333984375
2024,noyabr,Uzum,Yangihayot,0.0
2024,noyabr,Uzum,Chilonzor,16200.0
2024,noyabr,Uzum,Mirzo Ulug'bek,21277.777994791668
2024,noyabr,Uzum,Olmazor,19466.666666666668
2024,noyabr,Uzum,Sirg'ali,21750.0
2024,noyabr,Uzum,Shayxontoxur,26152.777994791668
2024,noyabr,Uzum,Uchtepa,21111.111328125
2024,noyabr,Uzum,Yashnobod,
2024,noyabr,Uzum,Yunusobod,20138.888671875
2024,noyabr,Uzum,Shahar bo'yicha,21022.547526041668
2024,noyabr,Shakar,Bektemir,13851.8515625
2024,noyabr,Shakar,Mirobod,13463.333333333334
2024,noyabr,Shakar,Yakkasaroy,15750.0
2024,noyabr,Shakar,Yangihayot,0.0
2024,noyabr,Shakar,Chilonzor,14450.0
2024,noyabr,Shakar,Mirzo Ulug'bek,13233.333333333334
2024,noyabr,Shakar,Olmazor,14766.6669921875
2024,noyabr,Shakar,Sirg'ali,13722.22265625
2024,noyabr,Shakar,Shayxontoxur,13983.333333333334
2024,noyabr,Shakar,Uchtepa,13750.0
2024,noyabr,Shakar,Yashnobod,
2024,noyabr,Shakar,Yunusobod,14193.333333333334
2024,noyabr,Shakar,Shahar bo'yicha,14095.21875
2024,noyabr,Shrot,Bektemir,0.0
2024,noyabr,Shrot,Mirobod,0.0
2024,noyabr,Shrot,Yakkasaroy,0.0
2024,noyabr,Shrot,Yangihayot,0.0
2024,noyabr,Shrot,Chilonzor,0.0
2024,noyabr,Shrot,Mirzo Ulug'bek,0.0
2024,noyabr,Shrot,Olmazor,0.0
2024,noyabr,Shrot,Sirg'ali,0.0
2024,noyabr,Shrot,Shayxontoxur,0.0
2024,noyabr,Shrot,Uchtepa,0.0
2024,noyabr,Shrot,Yashnobod,
2024,noyabr,Shrot,Yunusobod,0.0
2024,noyabr,Shrot,Shahar bo'yicha,0.0
2024,noyabr,Shulxa,Bektemir,0.0
2024,noyabr,Shulxa,Mirobod,0.0
2024,noyabr,Shulxa,Yakkasaroy,0.0
2024,noyabr,Shulxa,Yangihayot,0.0
2024,noyabr,Shulxa,Chilonzor,0.0
2024,noyabr,Shulxa,Mirzo Ulug'bek,0.0
2024,noyabr,Shulxa,Olmazor,0.0
2024,noyabr,Shulxa,Sirg'ali,0.0
2024,noyabr,Shulxa,Shayxontoxur,0.0
2024,noyabr,Shulxa,Uchtepa,0.0
2024,noyabr,Shulxa,Yashnobod,
2024,noyabr,Shulxa,Yunusobod,0.0
2024,noyabr,Shulxa,Shahar bo'yicha,0.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Bektemir,8300.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Mirobod,9062.5
2024,noyabr,Yangi sog'ilgan sut (1 litr),Yakkasaroy,10500.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Yangihayot,0.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Chilonzor,10447.3681640625
2024,noyabr,Yangi sog'ilgan sut (1 litr),Mirzo Ulug'bek,12000.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Olmazor,12000.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Sirg'ali,10000.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Shayxontoxur,10333.3330078125
2024,noyabr,Yangi sog'ilgan sut (1 litr),Uchtepa,10300.0
2024,noyabr,Yangi sog'ilgan sut (1 litr),Yashnobod,
2024,noyabr,Yangi sog'ilgan sut (1 litr),Yunusobod,10333.333333333334
2024,noyabr,Yangi sog'ilgan sut (1 litr),Shahar bo'yicha,10325.1396484375
2024,dekabr,1-navli bug'doy unidan non,Bektemir,5000.0
2024,dekabr,1-navli bug'doy unidan non,Mirobod,5000.0
2024,dekabr,1-navli bug'doy unidan non,Yakkasaroy,5000.0
2024,dekabr,1-navli bug'doy unidan non,Yangihayot,0.0
2024,dekabr,1-navli bug'doy unidan non,Chilonzor,5000.0
2024,dekabr,1-navli bug'doy unidan non,Mirzo Ulug'bek,5000.0
2024,dekabr,1-navli bug'doy unidan non,Olmazor,5000.0
2024,dekabr,1-navli bug'doy unidan non,Sirg'ali,5000.0
2024,dekabr,1-navli bug'doy unidan non,Shayxontoxur,5000.0
2024,dekabr,1-navli bug'doy unidan non,Uchtepa,5000.0
2024,dekabr,1-navli bug'doy unidan non,Yashnobod,
2024,dekabr,1-navli bug'doy unidan non,Yunusobod,5000.0
2024,dekabr,1-navli bug'doy unidan non,Shahar bo'yicha,5000.0
2024,dekabr,Arpa,Bektemir,4000.0
2024,dekabr,Arpa,Mirobod,0.0
2024,dekabr,Arpa,Yakkasaroy,0.0
2024,dekabr,Arpa,Yangihayot,0.0
2024,dekabr,Arpa,Chilonzor,5500.0
2024,dekabr,Arpa,Mirzo Ulug'bek,0.0
2024,dekabr,Arpa,Olmazor,0.0
2024,dekabr,Arpa,Sirg'ali,0.0
2024,dekabr,Arpa,Shayxontoxur,0.0
2024,dekabr,Arpa,Uchtepa,4000.0
2024,dekabr,Arpa,Yashnobod,
2024,dekabr,Arpa,Yunusobod,0.0
2024,dekabr,Arpa,Shahar bo'yicha,4416.66650390625
2024,dekabr,Baqlajon,Bektemir,21250.0
2024,dekabr,Baqlajon,Mirobod,20416.666666666668
2024,dekabr,Baqlajon,Yakkasaroy,13000.0
2024,dekabr,Baqlajon,Yangihayot,0.0
2024,dekabr,Baqlajon,Chilonzor,26100.0
2024,dekabr,Baqlajon,Mirzo Ulug'bek,23933.333333333332
2024,dekabr,Baqlajon,Olmazor,13333.3330078125
2024,dekabr,Baqlajon,Sirg'ali,13000.0
2024,dekabr,Baqlajon,Shayxontoxur,31277.77734375
2024,dekabr,Baqlajon,Uchtepa,26000.0
2024,dekabr,Baqlajon,Yashnobod,
2024,dekabr,Baqlajon,Yunusobod,9888.888671875
2024,dekabr,Baqlajon,Shahar bo'yicha,20812.5
2024,dekabr,Birinchi navli bug'doy uni,Bektemir,8187.4998779296875
2024,dekabr,Birinchi navli bug'doy uni,Mirobod,7027.27294921875
2024,dekabr,Birinchi navli bug'doy uni,Yakkasaroy,7019.047526041667
2024,dekabr,Birinchi navli bug'doy uni,Yangihayot,0.0
2024,dekabr,Birinchi navli bug'doy uni,Chilonzor,7045.45458984375
2024,dekabr,Birinchi navli bug'doy uni,Mirzo Ulug'bek,8750.0
2024,dekabr,Birinchi navli bug'doy uni,Olmazor,7111.111328125
2024,dekabr,Birinchi navli bug'doy uni,Sirg'ali,6366.137532552083
2024,dekabr,Birinchi navli bug'doy uni,Shayxontoxur,6245.45458984375
2024,dekabr,Birinchi navli bug'doy uni,Uchtepa,6416.66650390625
2024,dekabr,Birinchi navli bug'doy uni,Yashnobod,
2024,dekabr,Birinchi navli bug'doy uni,Yunusobod,8285.7138671875
2024,dekabr,Birinchi navli bug'doy uni,Shahar bo'yicha,7339.845703125
2024,dekabr,Bodring,Bektemir,22558.33349609375
2024,dekabr,Bodring,Mirobod,22750.0
2024,dekabr,Bodring,Yakkasaroy,23619.048177083332
2024,dekabr,Bodring,Yangihayot,0.0
2024,dekabr,Bodring,Chilonzor,25275.0
2024,dekabr,Bodring,Mirzo Ulug'bek,19700.0
2024,dekabr,Bodring,Olmazor,22523.809244791668
2024,dekabr,Bodring,Sirg'ali,16500.0
2024,dekabr,Bodring,Shayxontoxur,29800.0
2024,dekabr,Bodring,Uchtepa,26966.666666666668
2024,dekabr,Bodring,Yashnobod,
2024,dekabr,Bodring,Yunusobod,18388.888671875
2024,dekabr,Bodring,Shahar bo'yicha,23088.3115234375
2024,dekabr,Bug'doy,Bektemir,3666.666748046875
2024,dekabr,Bug'doy,Mirobod,4766.66650390625
2024,dekabr,Bug'doy,Yakkasaroy,0.0
2024,dekabr,Bug'doy,Yangihayot,0.0
2024,dekabr,Bug'doy,Chilonzor,5500.0
2024,dekabr,Bug'doy,Mirzo Ulug'bek,0.0
2024,dekabr,Bug'doy,Olmazor,0.0
2024,dekabr,Bug'doy,Sirg'ali,7333.33349609375
2024,dekabr,Bug'doy,Shayxontoxur,0.0
2024,dekabr,Bug'doy,Uchtepa,4000.0
2024,dekabr,Bug'doy,Yashnobod,
2024,dekabr,Bug'doy,Yunusobod,0.0
2024,dekabr,Bug'doy,Shahar bo'yicha,4988.888671875
2024,dekabr,Bulg'or qalampiri,Bektemir,22166.66650390625
2024,dekabr,Bulg'or qalampiri,Mirobod,19250.0
2024,dekabr,Bulg'or qalampiri,Yakkasaroy,22466.666666666668
2024,dekabr,Bulg'or qalampiri,Yangihayot,0.0
2024,dekabr,Bulg'or qalampiri,Chilonzor,34750.0
2024,dekabr,Bulg'or qalampiri,Mirzo Ulug'bek,26700.0
2024,dekabr,Bulg'or qalampiri,Olmazor,23000.0
2024,dekabr,Bulg'or qalampiri,Sirg'ali,14500.0
2024,dekabr,Bulg'or qalampiri,Shayxontoxur,42380.951822916664
2024,dekabr,Bulg'or qalampiri,Uchtepa,27000.0
2024,dekabr,Bulg'or qalampiri,Yashnobod,
2024,dekabr,Bulg'or qalampiri,Yunusobod,27344.444661458332
2024,dekabr,Bulg'or qalampiri,Shahar bo'yicha,26146.4287109375
2024,dekabr,Guruch,Bektemir,20937.5
2024,dekabr,Guruch,Mirobod,20125.0
2024,dekabr,Guruch,Yakkasaroy,21600.0
2024,dekabr,Guruch,Yangihayot,0.0
2024,dekabr,Guruch,Chilonzor,20894.7373046875
2024,dekabr,Guruch,Mirzo Ulug'bek,20433.333333333332
2024,dekabr,Guruch,Olmazor,20691.666666666668
2024,dekabr,Guruch,Sirg'ali,20250.0
2024,dekabr,Guruch,Shayxontoxur,21450.0
2024,dekabr,Guruch,Uchtepa,21116.666666666668
2024,dekabr,Guruch,Yashnobod,
2024,dekabr,Guruch,Yunusobod,21435.184895833332
2024,dekabr,Guruch,Shahar bo'yicha,20879.13037109375
2024,dekabr,Jo'hori,Bektemir,4166.66650390625
2024,dekabr,Jo'hori,Mirobod,4933.33349609375
2024,dekabr,Jo'hori,Yakkasaroy,0.0
2024,dekabr,Jo'hori,Yangihayot,0.0
2024,dekabr,Jo'hori,Chilonzor,5833.33349609375
2024,dekabr,Jo'hori,Mirzo Ulug'bek,0.0
2024,dekabr,Jo'hori,Olmazor,0.0
2024,dekabr,Jo'hori,Sirg'ali,7333.33349609375
2024,dekabr,Jo'hori,Shayxontoxur,0.0
2024,dekabr,Jo'hori,Uchtepa,4666.66650390625
2024,dekabr,Jo'hori,Yashnobod,
2024,dekabr,Jo'hori,Yunusobod,0.0
2024,dekabr,Jo'hori,Shahar bo'yicha,5183.33349609375
2024,dekabr,Karam,Bektemir,3666.6666259765625
2024,dekabr,Karam,Mirobod,3357.142822265625
2024,dekabr,Karam,Yakkasaroy,4870.370279947917
2024,dekabr,Karam,Yangihayot,0.0
2024,dekabr,Karam,Chilonzor,3570.0
2024,dekabr,Karam,Mirzo Ulug'bek,3626.6666666666665
2024,dekabr,Karam,Olmazor,3830.0
2024,dekabr,Karam,Sirg'ali,2520.8333333333335
2024,dekabr,Karam,Shayxontoxur,3990.4761555989585
2024,dekabr,Karam,Uchtepa,2600.0
2024,dekabr,Karam,Yashnobod,
2024,dekabr,Karam,Yunusobod,3523.1481119791665
2024,dekabr,Karam,Shahar bo'yicha,3638.0977783203125
2024,dekabr,Kartoshka,Bektemir,6200.0
2024,dekabr,Kartoshka,Mirobod,5283.333333333333
2024,dekabr,Kartoshka,Yakkasaroy,4916.66650390625
2024,dekabr,Kartoshka,Yangihayot,0.0
2024,dekabr,Kartoshka,Chilonzor,6325.0
2024,dekabr,Kartoshka,Mirzo Ulug'bek,5833.333333333333
2024,dekabr,Kartoshka,Olmazor,5716.666666666667
2024,dekabr,Kartoshka,Sirg'ali,5266.666666666667
2024,dekabr,Kartoshka,Shayxontoxur,7033.333333333333
2024,dekabr,Kartoshka,Uchtepa,5666.666666666667
2024,dekabr,Kartoshka,Yashnobod,
2024,dekabr,Kartoshka,Yunusobod,5816.666666666667
2024,dekabr,Kartoshka,Shahar bo'yicha,5794.6968994140625
2024,dekabr,Kepak,Bektemir,3333.333251953125
2024,dekabr,Kepak,Mirobod,4600.0
2024,dekabr,Kepak,Yakkasaroy,0.0
2024,dekabr,Kepak,Yangihayot,0.0
2024,dekabr,Kepak,Chilonzor,0.0
2024,dekabr,Kepak,Mirzo Ulug'bek,0.0
2024,dekabr,Kepak,Olmazor,0.0
2024,dekabr,Kepak,Sirg'ali,0.0
2024,dekabr,Kepak,Shayxontoxur,0.0
2024,dekabr,Kepak,Uchtepa,0.0
2024,dekabr,Kepak,Yashnobod,
2024,dekabr,Kepak,Yunusobod,0.0
2024,dekabr,Kepak,Shahar bo'yicha,3644.4443359375
2024,dekabr,Kishmish,Bektemir,67500.0
2024,dekabr,Kishmish,Mirobod,68000.0
2024,dekabr,Kishmish,Yakkasaroy,64166.66796875
2024,dekabr,Kishmish,Yangihayot,0.0
2024,dekabr,Kishmish,Chilonzor,58555.5546875
2024,dekabr,Kishmish,Mirzo Ulug'bek,67851.8515625
2024,dekabr,Kishmish,Olmazor,68916.66666666667
2024,dekabr,Kishmish,Sirg'ali,62142.85546875
2024,dekabr,Kishmish,Shayxontoxur,67857.14322916667
2024,dekabr,Kishmish,Uchtepa,54000.0
2024,dekabr,Kishmish,Yashnobod,
2024,dekabr,Kishmish,Yunusobod,70000.0
2024,dekabr,Kishmish,Shahar bo'yicha,64613.2744140625
2024,dekabr,Kombikorm,Bektemir,4333.33349609375
2024,dekabr,Kombikorm,Mirobod,0.0
2024,dekabr,Kombikorm,Yakkasaroy,0.0
2024,dekabr,Kombikorm,Yangihayot,0.0
2024,dekabr,Kombikorm,Chilonzor,0.0
2024,dekabr,Kombikorm,Mirzo Ulug'bek,0.0
2024,dekabr,Kombikorm,Olmazor,0.0
2024,dekabr,Kombikorm,Sirg'ali,0.0
2024,dekabr,Kombikorm,Shayxontoxur,0.0
2024,dekabr,Kombikorm,Uchtepa,0.0
2024,dekabr,Kombikorm,Yashnobod,
2024,dekabr,Kombikorm,Yunusobod,0.0
2024,dekabr,Kombikorm,Shahar bo'yicha,4333.33349609375
2024,dekabr,"Kungaboqar yog'i, 1 litr",Bektemir,19917.5
2024,dekabr,"Kungaboqar yog'i, 1 litr",Mirobod,20683.333333333332
2024,dekabr,"Kungaboqar yog'i, 1 litr",Yakkasaroy,22291.666666666668
2024,dekabr,"Kungaboqar yog'i, 1 litr",Yangihayot,0.0
2024,dekabr,"Kungaboqar yog'i, 1 litr",Chilonzor,21800.0
2024,dekabr,"Kungaboqar yog'i, 1 litr",Mirzo Ulug'bek,20208.333333333332
2024,dekabr,"Kungaboqar yog'i, 1 litr",Olmazor,20119.047526041668
2024,dekabr,"Kungaboqar yog'i, 1 litr",Sirg'ali,19063.4921875
2024,dekabr,"Kungaboqar yog'i, 1 litr",Shayxontoxur,19503.333333333332
2024,dekabr,"Kungaboqar yog'i, 1 litr",Uchtepa,19466.666666666668
2024,dekabr,"Kungaboqar yog'i, 1 litr",Yashnobod,
2024,dekabr,"Kungaboqar yog'i, 1 litr",Yunusobod,20433.333333333332
2024,dekabr,"Kungaboqar yog'i, 1 litr",Shahar bo'yicha,20335.70361328125
2024,dekabr,Qovoq,Bektemir,3892.857177734375
2024,dekabr,Qovoq,Mirobod,3250.0
2024,dekabr,Qovoq,Yakkasaroy,4333.333333333333
2024,dekabr,Qovoq,Yangihayot,0.0
2024,dekabr,Qovoq,Chilonzor,5049.9998779296875
2024,dekabr,Qovoq,Mirzo Ulug'bek,4750.0
2024,dekabr,Qovoq,Olmazor,4166.666666666667
2024,dekabr,Qovoq,Sirg'ali,4500.0
